Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
18-031185,2018-07,07/07/2018 14:37,Y, , ,1, , 43015,4,ASSLT-AGGRAV-OTH-WPN-2ND-ADULT-DOMESTIC,2403,N BROADWAY,64, , ,2403,BROADWAY,908788.6,1025799
18-033514,2018-07,07/07/2018 15:00,Y, , ,1, , 67701,6,LARCENY-FROM BUILDING UNDER $500,4014,UNION BLVD,70, ,@NORTH PATROL DIVISION,4014,UNION,890074.4,1037079
18-031199,2018-07,07/07/2018 15:15,Y, , ,1, ,178100,2,SEX OFFNS-EXPOSURE/LEWD&LACIV ACT,3800,S KINGSHIGHWAY BLVD,15, ,WALGREENS, , ,0,0
18-031192,2018-07,07/07/2018 15:21,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,0,CHRISTY BLVD / S KINGSHIGHWAY,6, , , , ,884055.6,1001854
18-031212,2018-07,07/07/2018 15:30,Y, , ,1, , 69602,2,"LARCENY-ALL OTHER $500 - $24,999",5815,EICHELBERGER ST,8, , ,5815,EICHELBERGER,879102.4,1000905
18-031201,2018-07,07/07/2018 15:50,Y, , ,1, , 67701,6,LARCENY-FROM BUILDING UNDER $500,4423,HOLLY AVE,68, , ,4423,HOLLY,897808.5,1035481
18-031800,2018-07,07/07/2018 16:00,Y, , ,1, , 67701,5,LARCENY-FROM BUILDING UNDER $500,1610,N KINGSHIGHWAY BLVD,55,WARWOOD APTS, ,1610,KINGSHIGHWAY,888692.6,1030783
18-031330,2018-07,07/07/2018 16:00,Y, , ,1, , 51322,1,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,3842,EILER ST,5,GARAGE, ,3842,EILER,888993.1,997404.5
18-031332,2018-07,07/07/2018 16:00,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5922,MCARTHUR AVE,70, , ,5922,MCARTHUR,885130.3,1039842
18-031200,2018-07,07/07/2018 16:11,Y, , ,1, ,266510,2,PUBLIC ORDER-TRESPASSING,4504,ARSENAL ST,15, ,APT 1E,4504,ARSENAL,887375.2,1009106
18-031196,2018-07,07/07/2018 16:13,Y, , ,1, ,250000,1,LOITERING-BEGGING,0,IDAHO AVE / LOUGHBOROUGH AVE,1, , , , ,889259.4,991516.9
18-031204,2018-07,07/07/2018 16:14,Y, , ,1, , 51112,3,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,3173,MINNESOTA AVE,30, , ,3173,MINNESOTA,896226.9,1006985
18-031403,2018-07,07/07/2018 16:30,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,4220,N 21ST ST,65, , ,4220,21ST,903935.4,1031440
18-031205,2018-07,07/07/2018 16:45,Y, , ,1, , 91113,1,SIMPLE ASSAULT-ADULT/NO INJURY,4618,MICHIGAN AVE,17, , ,4618,MICHIGAN,894549.9,997395.1
18-032321,2018-07,07/07/2018 17:00,Y, , ,1, , 51312,5,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,4649,N MARKET ST,56, , ,4649,MARKET,891457.5,1030368
18-031714,2018-07,07/07/2018 17:30,Y, , ,1, , 67601,2,"LARCENY-FROM BUILDING $500 - $24,999",6025,SCANLAN AVE,9, , ,6025,SCANLAN,879671.8,1009160
18-031429,2018-07,07/07/2018 17:30,Y, , ,1, , 64711,6,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,6363,SALOMA AVE,76, , ,6363,SALOMA,887174.2,1044341
18-032812,2018-07,07/07/2018 17:30,Y, , ,1, , 51322,1,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,5401,MICHIGAN AVE,1,RESIDENCE BASEMENT,BASEMENT,5401,MICHIGAN,893370.8,994767.6
18-031251,2018-07,07/07/2018 18:00,Y, , ,1, , 71030,4,AUTO THEFT-PERM RETNT/JOY RIDE,0,N 2ND ST / MORGAN ST,35, , , , ,910388.7,1018707
18-031328,2018-07,07/07/2018 18:00,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,2838,GASCONADE ST,16, , ,2838,GASCONADE,896182.5,1000637
18-031246,2018-07,07/07/2018 18:00,Y, , ,1, , 41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,5300,QUEENS AVE,71, , ,5436,EUCLID,893694.5,1039997
18-031246,2018-07,07/07/2018 18:00,Y, , ,1, , 41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,5300,QUEENS AVE,71, , ,5436,EUCLID,893694.5,1039997
18-031219,2018-07,07/07/2018 18:15,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,3710,N GRAND BLVD,67, , ,3710,GRAND,901258.3,1029801
18-031215,2018-07,07/07/2018 18:15,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,W FLORISSANT AVE / N KINGSHIGH,71, , , , ,895487.5,1040711
18-031221,2018-07,07/07/2018 18:20,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,W FLORISSANT AVE / GOODFELLOW,76, , , , ,890122.3,1048565
18-031230,2018-07,07/07/2018 20:00,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,LEXINGTON AVE / N TAYLOR AVE,56, , , , ,894410.2,1032898
18-031723,2018-07,07/07/2018 20:00,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,4200,JUNIATA ST,15, , ,4200,JUNIATA,889257.1,1008122
18-031233,2018-07,07/07/2018 20:00,Y, , ,1, , 91114,6,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",5922,MIMIKA AVE,73, , ,5922,MIMIKA,891200.4,1048548
18-031329,2018-07,07/07/2018 20:00,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,911,LOCUST ST,35,THE LOFTS, , , ,907782.4,1018354
18-032165,2018-07,07/07/2018 20:00,Y, , ,1, , 69702,5,LARCENY-ALL OTHER UNDER $500,4364,DR MARTIN LUTHER KING DR,58, , ,4364,DR MARTIN LUTHER KING,893040.6,1027824
18-031265,2018-07,07/07/2018 20:15,Y, , ,1, , 64701,3,LARCENY-FROM MTR VEH UNDER $500,0,S 12TH ST / RUSSELL BLVD,21, , , , ,903274.8,1010332
18-031338,2018-07,07/07/2018 20:30,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,3949,LINDELL BLVD,38, , ,3949,LINDELL,893684.9,1021926
18-031234,2018-07,07/07/2018 20:35,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,EMERSON AVE / LILLIAN AVE,71, , ,4958,GENEVIEVE,891623.4,1041057
18-031232,2018-07,07/07/2018 20:35,Y, , ,1, , 51230,1,BURGLARY-RESIDENCE/NIT/ATT FORCE ENTRY,4247,DEWEY AVE,16, , ,4247,DEWEY,892166.8,1000608
18-031236,2018-07,07/07/2018 20:50,Y, , ,1, ,241100,6,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,4756,THRUSH AVE,72, , ,4756,THRUSH,889695.3,1041571
18-031305,2018-07,07/07/2018 20:55,Y, , ,1, , 65701,4,LARCENY-MTR VEH PARTS UNDER $500,1212,N 8TH ST,62, , ,1208,8TH,908854.8,1020688
18-031241,2018-07,07/07/2018 20:59,Y, , ,1, ,151130,6,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,4637,LEE AVE,69, ,ALLEY,4625,LEE,894876.6,1035435
18-031293,2018-07,07/07/2018 21:00,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",1424,N PARK PL,65, , ,1424,PARK,905474.4,1030779
18-031242,2018-07,07/07/2018 21:30,Y, , ,1, , 41014,6,ASSLT-AGGRAV-FIREARM-1ST-ADULT-DOMESTIC,4547,THRUSH AVE,72, ,STAIRWELL OF HOUSE,4547,THRUSH,889006.3,1041319
18-031242,2018-07,07/07/2018 21:30,Y, , ,1, , 41014,6,ASSLT-AGGRAV-FIREARM-1ST-ADULT-DOMESTIC,4547,THRUSH AVE,72, ,STAIRWELL OF HOUSE,4547,THRUSH,889006.3,1041319
18-031243,2018-07,07/07/2018 21:30,Y, , ,1, , 91114,4,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",1212,N 8TH ST,62, , ,1209,7TH,908854.8,1020688
18-031240,2018-07,07/07/2018 21:36,Y, , ,1, , 31111,4,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,500,S GRAND BLVD,37, ,SOUTH BOUND STAIRWELL, , ,895911,1018621
18-031247,2018-07,07/07/2018 21:50,Y, , ,1, , 31111,2,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,0,GIBSON AVE / S NEWSTEAD AVE,39, , , , ,889255.9,1017947
18-031353,2018-07,07/07/2018 22:00,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,4249,NEOSHO ST,5, ,PARKED AT CURB,4249,NEOSHO,887294.3,1001884
18-031373,2018-07,07/07/2018 22:00,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",0,N COMPTON AVE / OLIVE ST,37, , , , ,898574.5,1020432
18-031479,2018-07,07/07/2018 22:00,Y, , ,1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,100,N 7TH ST,35, , ,100,7TH,908422.1,1017299
18-031272,2018-07,07/07/2018 22:00,Y, , ,1, , 91113,1,SIMPLE ASSAULT-ADULT/NO INJURY,4720,S BROADWAY,17, , ,1325,GRAND,895912.1,996407
18-031479,2018-07,07/07/2018 22:00, , , ,-1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,100,N 7TH ST,35, , ,100,7TH,908422.1,1017299
18-031248,2018-07,07/07/2018 22:07,Y, , ,1, , 71030,1,AUTO THEFT-PERM RETNT/JOY RIDE,7000,VIRGINIA AVE,1, , , , ,889800.3,990672.3
18-031249,2018-07,07/07/2018 22:50,Y, , ,1, , 42013,2,AGG.ASSAULT-KNIFE/CITIZEN ADULT 3RD DEGREE,3237,S GRAND BLVD,15,GRAND GAS & FOOD, ,3237,GRAND,893577.8,1006688
18-031364,2018-07,07/07/2018 23:00,Y, , ,1, , 64711,4,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,918,N THERESA AVE,77, , ,918,THERESA,897883.8,1022574
18-031254,2018-07,07/07/2018 23:20,Y, , ,1, , 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,0,HADLEY ST / MULLANPHY ST,63, ,@ROADWAY, , ,908061.4,1022862
18-031255,2018-07,07/07/2018 23:25,Y, , ,1, ,211000,3,DUI-DRVING WHILE INTOXICATED,2738,OSAGE ST,16, , , , ,896943.9,1001149
18-031318,2018-07,07/07/2018 23:40,Y, , ,1, , 51322,3,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,3129,OSAGE ST,16, , ,3129,OSAGE,895089.9,1001628
18-031257,2018-07,07/07/2018 23:40,Y, , ,1, , 41013,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,3157,CHEROKEE ST,30, ,REAR PARKING LOT,3157,CHEROKEE,895485.6,1005580
18-031260,2018-07,07/07/2018 23:55,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,S MEMORIAL DR / WALNUT ST,35, , , , ,909483.8,1016167
18-031345,2018-07,07/08/2018 00:01,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",1930,N 9TH ST,64, , ,1930,9TH,909224.2,1024292
18-031262,2018-07,07/08/2018 00:01,Y, , ,1, , 67601,1,"LARCENY-FROM BUILDING $500 - $24,999",4632,GRAVOIS AVE,5, , ,4632,GRAVOIS,887553.6,1001235
18-031266,2018-07,07/08/2018 00:25,Y, , ,1, , 44012,1,"AGG.ASSAULT-HNDS,FST,FEET/CTZEN ADLT 2ND DEGRE",500,BATES ST,1, , ,3209,GRAVOIS,892637.8,994365.9
18-031402,2018-07,07/08/2018 00:30,Y, , ,1, , 71030,4,AUTO THEFT-PERM RETNT/JOY RIDE,0,DR MARTIN LUTHER KING DR / N L,35, , , , ,911148.3,1018927
18-031388,2018-07,07/08/2018 00:30,Y, , ,1, , 91114,6,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4014,UNION BLVD,70, ,@NPD,4014,UNION,890074.4,1037079
18-031315,2018-07,07/08/2018 00:30,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,5316,VERNON AVE,49, , ,5316,VERNON,884973.4,1028694
18-031268,2018-07,07/08/2018 00:30,Y, , ,1, , 32421,2,ROBBERY-RESIDENCE/STRNGARM/NO INJ/SUCCESS,5527,ITASKA ST,7, , ,5527,ITASKA,880781.3,1001874
18-031267,2018-07,07/08/2018 00:35,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,E GRAND AVE / I 70 WESTBOUND,66, , , , ,904661.3,1034060
18-031273,2018-07,07/08/2018 00:50,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,S GRAND BLVD / I 64 EASTBOUND,37, , , , ,895987.1,1018872
18-031270,2018-07,07/08/2018 01:05,Y, , ,1, , 91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",3645,MONTANA ST,16, , ,3645,MONTANA,892713.8,1001484
18-031280,2018-07,07/08/2018 01:05,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,902,S BROADWAY,35, , ,902,BROADWAY,907974,1013926
18-031288,2018-07,07/08/2018 01:15,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,0,N 2ND ST / MORGAN ST,35, , , , ,910388.7,1018707
18-031271,2018-07,07/08/2018 01:24,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,4283,E SAN FRANCISCO AVE,68, , ,4283,SAN FRANCISCO,896619.2,1032895
18-031277,2018-07,07/08/2018 01:40,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4183,LINDELL BLVD,38,FIVE GUYS, ,4171,LINDELL,892224.3,1022120
18-031274,2018-07,07/08/2018 01:40,Y, , ,1, ,151110,3,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,3924,S GRAND BLVD,16, ,PARKING LOT, , ,893194.9,1002495
18-031357,2018-07,07/08/2018 01:45,Y, , ,1, , 64701,1,LARCENY-FROM MTR VEH UNDER $500,7618,VERMONT AVE,2, , ,7618,VERMONT,887978,989161.9
18-031275,2018-07,07/08/2018 01:47,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,I 44 WESTBOUND / WASHINGTON AV,35, , ,999,2ND,909886.5,1018271
18-031278,2018-07,07/08/2018 01:50,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3131,NEBRASKA AVE,30, , , , ,896963.7,1007394
18-031323,2018-07,07/08/2018 02:00,Y, , ,1, , 44013,4,"AGG.ASSAULT-HNDS,FST,FEET/CTZEN ADLT 3RD DEGRE",710,N 15TH ST,36,EUROPE NIGHT CLUB, ,5493,MORGANFORD,905945.6,1019607
18-031279,2018-07,07/08/2018 02:20,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,8781,GOODFELLOW BLVD,73, , , , ,891848.9,1050916
18-031301,2018-07,07/08/2018 02:30,Y, , ,1, , 51212,5,BURGLARY-RESIDENCE/NIT/FORCE ENT/UNOCCUPIED,5065,NORTHLAND AVE,52, , ,5065,NORTHLAND,888959.4,1032940
18-031281,2018-07,07/08/2018 02:30,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4342,ARCO AVE,39, , ,4342,ARCO,889261.8,1017535
18-031282,2018-07,07/08/2018 02:48,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,S 4TH ST / SPRUCE ST,35, , , , ,908773.8,1015571
18-031283,2018-07,07/08/2018 02:55,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,8880,N BROADWAY,74,SPPEDY GAS STATION, ,8880,BROADWAY,897929.1,1053370
18-031467,2018-07,07/08/2018 03:00,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4004,HYDRAULIC AVE,16, , ,4004,HYDRAULIC,891482.6,1002161
18-031287,2018-07,07/08/2018 03:00,Y, , ,1, , 41016,1,ASSLT-AGGRAV-FIREARM-3RD-ADULT-DOMESTIC,4444,GRACE AVE,16, , ,4444,GRACE,892343.8,999351.4
18-031286,2018-07,07/08/2018 03:00,Y, , ,1, ,266510,1,PUBLIC ORDER-TRESPASSING,4101,GRAVOIS AVE,16,QUIKTRIP,@QT - GRAVOIS / CHIPPEWA,4040,DUNNICA,889849,1003566
18-031284,2018-07,07/08/2018 03:08,Y, , ,1, , 31421,1,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,4330,S GRAND BLVD,16, , , , ,893100.1,999974.7
18-031292,2018-07,07/08/2018 03:30,Y, , ,1, , 91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,0,HODIAMONT AVE / MINERVA AVE,78, , , , ,880766.8,1033343
18-031290,2018-07,07/08/2018 03:52,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2810,N 9TH ST,64, ,@HOTEL- DAYS INN ROOM 208,2810,9TH,908176.4,1026937
18-031303,2018-07,07/08/2018 04:00,Y, , ,1, , 71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5720,NATURAL BRIDGE AVE,50,NORTH WESTERN INN, , , ,885698.6,1038408
18-031298,2018-07,07/08/2018 04:30,Y, , ,1, , 71030,3,AUTO THEFT-PERM RETNT/JOY RIDE,1312,MISSISSIPPI AVE,32, , , , ,902181.2,1013926
18-031291,2018-07,07/08/2018 05:04,Y, , ,1, , 38111,3,ROBBERY CARJACKING /FIREARM USED/SUCCESSFUL,3429,NEBRASKA AVE,19, ,1ST FL,3429,NEBRASKA,896577.8,1004988
18-031294,2018-07,07/08/2018 05:30,Y, , ,1, , 67601,5,"LARCENY-FROM BUILDING $500 - $24,999",3925,LINDELL BLVD,38,CVS PHARMACY, ,3925,LINDELL,894199,1021580
18-031312,2018-07,07/08/2018 06:00,Y, , ,1, , 51122,3,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,2700,CHIPPEWA ST,16, ,APT 1W,2700,CHIPPEWA,897545.1,1002394
18-031372,2018-07,07/08/2018 06:00,Y, , ,1, , 51122,5,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,4451,FOREST PARK AVE,38, ,@PARKVIEW APTS,4451,FOREST PARK,889537.3,1021388
18-031300,2018-07,07/08/2018 06:25,Y, , ,1, , 67601,4,"LARCENY-FROM BUILDING $500 - $24,999",902,S BROADWAY,35,BP GAS STATION, , , ,907974,1013926
18-031311,2018-07,07/08/2018 06:45,Y, , ,1, , 62701,1,LARCENY-PURSESNATCH UNDER $500,4213,S GRAND BLVD,16, ,BUS STOP,421,8TH,893161.3,1000320
18-031306,2018-07,07/08/2018 06:56,Y, , ,1, , 66601,2,"LARCENY-BICYCLES $500 - $24,999",3500,GRACE AVE,15, , , , ,893186,1005276
18-031299,2018-07,07/08/2018 07:00,Y, , ,1, , 41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,AMHERST PL / PAGE BLVD,48, , ,1265,AMHERST,880781.6,1032663
18-031302,2018-07,07/08/2018 07:00,Y, , ,1, , 71030,3,AUTO THEFT-PERM RETNT/JOY RIDE,1220,S 11TH ST,34, , ,1220,11TH,905424,1013560
18-031326,2018-07,07/08/2018 07:30,Y, , ,1, , 72113,4,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,3014,N 25TH ST,60, , ,3014,25TH,903461.9,1027231
18-031326,2018-07,07/08/2018 07:30, , , ,-1, , 72113,4,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,3014,N 25TH ST,60, , ,3014,25TH,903461.9,1027231
18-031304,2018-07,07/08/2018 08:00,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,6177,LUCILLE AVE,76, , , , ,888925.1,1046331
18-031346,2018-07,07/08/2018 08:00,Y, , ,1, , 64601,1,"LARCENY-FROM MTR VEH $500 - $24,999",4800,PENNSYLVANIA AVE,17, , ,4800,PENNSYLVANIA,895013.8,996116.1
18-031316,2018-07,07/08/2018 08:50,Y, , ,1, , 31421,5,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,5891,RIDGE AVE,78, , ,5891,RIDGE,881898.9,1033264
18-031514,2018-07,07/08/2018 09:00,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,7886,GERMANIA ST,1, , ,7886,GERMANIA,885928.8,989747.6
18-031309,2018-07,07/08/2018 09:08,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,1200,WASHINGTON AVE,36, , , , ,906711.3,1018939
18-031310,2018-07,07/08/2018 09:10,Y, , ,1, , 63701,3,LARCENY-SHOPLIFT UNDER $500,2851,GRAVOIS AVE,24, ,@QT - GRAVOIS / NEBRASKA,2851,GRAVOIS,897916.5,1008451
18-031377,2018-07,07/08/2018 09:23,Y, , ,1, , 64701,5,LARCENY-FROM MTR VEH UNDER $500,4915,WASHINGTON AVE,38, , ,4915,WASHINGTON,888580.9,1025734
18-031313,2018-07,07/08/2018 09:37,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,625,N EUCLID AVE,38, , ,625,EUCLID,888580.9,1025734
18-031320,2018-07,07/08/2018 09:40,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,3500,NORWOOD AVE,52, ,PARKING LOT,3500,NORWOOD,890475.4,1035146
18-031333,2018-07,07/08/2018 09:45,Y, , ,1, , 65701,6,LARCENY-MTR VEH PARTS UNDER $500,4730,MARGARETTA AVE,69,ST PETER AME CHURCH, , , ,893692.6,1034881
18-031340,2018-07,07/08/2018 10:00,Y, , ,1, , 64601,2,"LARCENY-FROM MTR VEH $500 - $24,999",3715,MCDONALD AVE,15, , ,3715,MCDONALD,892668.3,1006186
18-031314,2018-07,07/08/2018 10:13,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,0,HAMILTON AVE / THEODOSIA AVE,50, , , , ,882454.8,1034517
18-031317,2018-07,07/08/2018 10:42,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3400,S GRAND BLVD,25, , , , ,893643.6,1005881
18-031351,2018-07,07/08/2018 11:00,Y, , ,1, , 69702,5,LARCENY-ALL OTHER UNDER $500,5165,LINDELL BLVD,38, , ,5165,LINDELL,885918.4,1023773
18-031387,2018-07,07/08/2018 11:00,Y, , ,1, , 51122,1,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,3662,FILLMORE ST,3, , ,3662,FILLMORE,889017.6,995004.3
18-031321,2018-07,07/08/2018 11:20,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3722,S GRAND BLVD,19, , ,3722,GRAND,893441.9,1003523
18-031334,2018-07,07/08/2018 11:50,Y, , ,1, , 42022,4,AGG.ASSAULT-KNIFE/CITIZEN CHILD 2ND DEGREE,1100,N 3RD ST,62, ,@HOTEL - AMERICAS BEST VALUE INN,1100,3RD,909977.3,1019787
18-031334,2018-07,07/08/2018 11:50,Y, , ,1, , 43012,4,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE,1100,N 3RD ST,62, ,@HOTEL - AMERICAS BEST VALUE INN,1100,3RD,909977.3,1019787
18-031518,2018-07,07/08/2018 12:00,Y, , ,1, , 69702,3,LARCENY-ALL OTHER UNDER $500,3606,NEBRASKA AVE,19, , ,3606,NEBRASKA,896587.8,1003880
18-031543,2018-07,07/08/2018 12:00,Y, , ,1, ,242000,1,DISORDERLY CONDUCT-HARRASSMENT (IF NO THREAT I,7832,IVORY AVE,2, , ,7832,IVORY,887585.4,988510.2
18-031370,2018-07,07/08/2018 12:00,Y, , ,1, ,115200,6,FRAUD-STEALING BY DECEIT/UNDER $150,4318,NATURAL BRIDGE AVE,56, , ,2701,DELMAR,895721.8,1032526
18-032677,2018-07,07/08/2018 12:00,Y, , ,1, , 63701,2,LARCENY-SHOPLIFT UNDER $500,5120,HAMPTON AVE,7, , ,5120,HAMPTON,879479.8,1001720
18-031348,2018-07,07/08/2018 12:15,Y, , ,1, , 91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",5723,GRAVOIS AVE,5, ,1ST FL,5723,GRAVOIS,884722.9,999248.1
18-031335,2018-07,07/08/2018 12:33,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4130,E LEXINGTON AVE,56, ,CELEBRATION CITY ADULT DAYCARE,4130,LEXINGTON,898032.1,1030880
18-031331,2018-07,07/08/2018 12:40,Y, , ,1, ,250000,4,LOITERING-BEGGING,101,N BROADWAY,35, , , , ,908732.9,1017197
18-031342,2018-07,07/08/2018 12:45,Y, , ,1, , 91113,2,SIMPLE ASSAULT-ADULT/NO INJURY,1815,ALFRED AVE,13, , ,1815,ALFRED,888881.7,1013923
18-031427,2018-07,07/08/2018 13:00,Y, , ,1, , 64601,5,"LARCENY-FROM MTR VEH $500 - $24,999",1427,BLACKSTONE AVE,78, , ,1427,BLACKSTONE,883244.2,1032667
18-031343,2018-07,07/08/2018 13:00,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,N EUCLID AVE / LEE AVE,69, , , , ,892733.2,1036381
18-031337,2018-07,07/08/2018 13:02,Y, , ,1, ,151130,6,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,2044,E DE SOTO AVE,66, , ,2036,DE SOTO,902584.4,1034505
18-031341,2018-07,07/08/2018 13:15,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,0,N KINGSHIGHWAY BLVD / SAINT LO,55, ,ALIAS ST LOUIS/N KINGSHIGHWAY, , ,890079.4,1033431
18-031344,2018-07,07/08/2018 13:19,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,300,WASHINGTON AVE,35, , ,300,MEMORIAL,909886.5,1018271
18-031352,2018-07,07/08/2018 13:30,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,5077,PAGE BLVD,51, , ,5077,PAGE,887338.8,1029435
18-031349,2018-07,07/08/2018 14:13,Y, , ,1, , 43013,6,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,0,NATURAL BRIDGE AVE / N NEWSTEA,56, , , , ,895482.4,1032844
18-031428,2018-07,07/08/2018 15:00,Y, , ,1, , 51312,3,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3421,HARTFORD ST,25, ,RESIDENCE,3421,HARTFORD,894886.1,1008006
18-031360,2018-07,07/08/2018 15:00,Y, , ,1, , 41013,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,0,N BROADWAY / WALL ST,74, , , , ,897486,1050861
18-031360,2018-07,07/08/2018 15:00,Y, , ,1, , 41013,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,0,N BROADWAY / WALL ST,74, , , , ,897486,1050861
