Index,Crime,District,Neighborhood,ILEADSStreet,Longitude,Latitude
10326,91114,5,51,CABANNE AVE,-90.26730102,38.65631634
10327,263299,4,36,S JEFFERSON AVE,-90.21655992,38.62799014
10328,63701,4,35,N 9TH ST,-90.1934567,38.62898907
10329,64711,4,59,N SPRING AVE,-90.21922509,38.66095575
10330,250000,4,35,N BROADWAY / COLE ST,-90.18694462,38.63356575
10331,63601,2,15,S KINGSHIGHWAY BLVD,-90.27239525,38.59275548
10332,63701,2,8,HAMPTON AVE,-90.29551756,38.59252082
10333,266999,2,8,HAMPTON AVE,-90.29551756,38.59252082
10334,67601,3,16,S BROADWAY,-90.22911003,38.5816356
10335,63701,1,4,GRAVOIS AVE / HAMPTON AVE,-90.29404477,38.56439453
10336,91114,2,7,HAMPTON AVE,-90.29424044,38.59352085
10337,91114,2,7,HAMPTON AVE,-90.29424044,38.59352085
10338,91113,2,7,HAMPTON AVE,-90.29424044,38.59352085
10339,263299,1,17,S BROADWAY / MAEDER ST,-90.23807192,38.56719145
10340,71013,2,43,MCCAUSLAND AVE,-90.30852739,38.61786858
10341,151140,3,19,MICHIGAN AVE,-90.23584576,38.59306038
10342,65701,4,36,S 18TH ST,-90.20864964,38.62741604
10343,182130,1,16,VIRGINIA AVE,-90.241141,38.57861016
10344,91113,3,16,S BROADWAY,-90.22824446,38.58351731
10345,265321,2,7,HAMPTON AVE,-90.29423797,38.59352634
10346,51321,4,36,MARKET ST,-90.20762511,38.62903632
10347,73313,2,15,S GRAND BLVD,-90.24311822,38.59979862
10348,64701,4,35,S 10TH ST,-90.19653586,38.62374416
10349,63701,1,1,LOUGHBOROUGH AVE,-90.26163723,38.55745413
10350,151400,4,37,FOREST PARK AVE,-90.23527484,38.63360271
10351,91114,4,62,N 16TH ST,-90.19926153,38.63958964
10352,266999,2,8,HAMPTON AVE,-90.29551756,38.59252082
10353,121000,2,8,HAMPTON AVE,-90.29551756,38.59252082
10354,64711,1,3,DOVER PL,-90.2618235,38.56967812
10355,142320,1,3,BATES ST,-90.2564816,38.56932553
10356,265321,3,19,ARKANSAS AVE,-90.24187095,38.59193151
10357,73413,3,25,S GRAND BLVD,-90.24212438,38.60109251
10358,182130,6,68,CLAY AVE,-90.22240744,38.67094471
10359,67701,4,59,PALM ST,-90.21814666,38.66027218
10360,142320,1,1,EILER ST / TENNESSEE AVE,-90.25203111,38.56933267
10361,250000,4,35,ST CHARLES ST,-90.19505962,38.63097032
10362,64601,6,74,N BROADWAY,-90.22997658,38.71652772
10363,31111,4,36,N 13TH ST,-90.19692903,38.63345474
10364,229999,4,35,N 9TH ST,-90.1934567,38.62898907
10365,265321,3,34,S TUCKER BLVD,-90.20136481,38.61895671
10366,66601,1,17,MICHIGAN AVE,-90.24119941,38.56983644
10367,142320,5,48,BELT AVE,-90.27613746,38.66248717
10368,72113,5,38,MARYLAND AVE,-90.25468381,38.64290974
10369,66701,5,47,UNION BLVD,-90.27551424,38.64638396
10370,31422,1,2,S BROADWAY,-90.2637665,38.54274341
10371,266999,5,48,ENRIGHT AVE,-90.28186511,38.6549385
10372,64701,6,68,LEE AVE,-90.23135114,38.6741069
10373,265321,3,23,S JEFFERSON AVE,-90.22172168,38.60927258
10374,229999,4,35,N 4TH ST,-90.18737782,38.62708105
10375,31111,2,9,SCANLAN AVE,-90.30050073,38.60586369
10376,185000,2,15,S KINGSHIGHWAY BLVD,-90.27185278,38.59202949
10377,31421,5,38,LACLEDE AVE,-90.25954434,38.63942977
10378,67701,6,71,UNION BLVD,-90.24118865,38.69415489
10379,142320,5,48,HAMILTON AVE / PAGE BLVD,-90.28590887,38.66840916
10380,64601,4,37,S JEFFERSON AVE,-90.21891037,38.6268645
10381,142320,3,33,RUTGER ST,-90.20492584,38.6161292
10382,130000,5,46,DELMAR BLVD,-90.2903539,38.6542346
10383,31111,6,56,N NEWSTEAD AVE,-90.23785393,38.66741616
10384,265321,5,48,N SKINKER PKWY,-90.29418211,38.66474724
10385,266999,5,50,HODIAMONT AVE,-90.28324232,38.67854486
10386,71013,6,68,FARLIN AVE,-90.22878303,38.66998761
10387,91113,2,12,ELIZABETH AVE,-90.27626669,38.61326958
10388,31421,4,77,N THERESA AVE,-90.22943104,38.63804871
10389,41011,5,48,CABANNE AVE,-90.28635029,38.6592963
10390,72113,1,7,DEVONSHIRE AVE,-90.2838876,38.5880515
10391,65601,6,71,QUEENS AVE,-90.24017943,38.69118984
10392,266999,5,50,NATURAL BRIDGE AVE,-90.27106961,38.68551547
10393,130000,5,50,NATURAL BRIDGE AVE,-90.27106961,38.68551547
10394,51312,3,21,CARROLL ST,-90.20105735,38.61072913
10395,142320,3,31,SAINT VINCENT AVE,-90.23163375,38.61901906
10396,65701,6,71,UNION BLVD,-90.24193125,38.69313506
10397,65701,4,77,FINNEY AVE,-90.23370138,38.64576903
10398,64711,4,35,OLIVE ST,-90.19034,38.62820652
10399,31111,1,16,DUNNICA AVE,-90.25224204,38.58785973
10400,71013,1,16,S GRAND BLVD,-90.24578969,38.57820928
10401,241100,3,22,MISSOURI AVE,-90.22227112,38.59619776
10402,72113,2,13,S NEWSTEAD AVE / SHAW BLVD,-90.25820984,38.61688025
10403,142320,4,36,CLARK AVE,-90.20246336,38.62644489
10404,69603,6,56,LABADIE AVE,-90.24747955,38.66816501
10405,31211,3,25,SIDNEY ST,-90.23005348,38.60659285
10406,67601,2,15,CHIPPEWA ST,-90.26687085,38.59116294
10407,31111,4,36,N 18TH ST / PINE ST,-90.20591401,38.63083885
10408,266510,5,38,FOREST PARK AVE,-90.2616416,38.63918693
10409,130000,2,15,S GRAND BLVD,-90.2438002,38.59546977
10410,31421,6,55,N KINGSHIGHWAY BLVD / NATURAL,-90.25185885,38.67634343
10411,265321,4,64,N BROADWAY / LA BEAUME ST,-90.18691963,38.64526602
10412,265321,4,62,N BROADWAY / I 70 EASTBOUND,-90.18644457,38.63785628
10413,52212,1,1,LOUGHBOROUGH AVE,-90.26230708,38.5580445
10414,265321,1,1,LOUISIANA AVE,-90.25482921,38.56440601
10415,71013,6,56,WHITTIER ST,-90.2311985,38.66452884
10416,67711,4,35,N 7TH ST,-90.19047684,38.63041185
10417,51322,3,16,LOUISIANA AVE,-90.2414875,38.58197388
10418,69702,4,64,N BROADWAY,-90.19265732,38.65805245
10419,265321,5,38,S KINGSHIGHWAY BLVD,-90.26548418,38.63624283
10420,69702,4,36,N TUCKER BLVD,-90.19666567,38.6330614
10421,64701,4,35,SPRUCE ST,-90.19737455,38.62340858
10422,266999,4,60,BENTON ST,-90.20275283,38.64848708
10423,142320,4,60,BENTON ST,-90.20275283,38.64848708
10424,64701,4,37,LOCUST ST,-90.21857243,38.63540898
10425,44015,5,58,FINNEY AVE,-90.2406836,38.6489535
10426,265321,1,16,ITASKA ST,-90.25292986,38.57714047
10427,266510,4,35,N 6TH ST,-90.19012786,38.62674238
10428,250000,4,64,N 9TH ST / SALISBURY ST,-90.19672976,38.66212976
10429,51122,6,56,LEXINGTON AVE,-90.23964473,38.66935053
10430,264100,5,38,WESTMINSTER PL,-90.25418132,38.64631087
10431,265321,5,54,PAGE BLVD / N TAYLOR AVE,-90.24957588,38.6556674
10432,142320,3,18,S BROADWAY,-90.22580366,38.5873779
10433,229999,3,16,LOUISIANA AVE,-90.24107302,38.58448825
10434,265321,3,16,CHIPPEWA ST,-90.22791309,38.58659748
10435,43021,1,1,FASSEN ST,-90.24432612,38.56467489
10436,43015,5,57,ANNIE MALONE DR,-90.23887971,38.65625361
10437,241300,4,59,DR MARTIN LUTHER KING DR,-90.22938292,38.64944688
10438,182400,5,78,HAMILTON TER,-90.28566386,38.66929289
10439,250000,5,38,LINDELL BLVD,-90.26235566,38.64294479
10440,36311,1,5,CHIPPEWA ST,-90.2707047,38.59041813
10441,241100,1,2,MICHIGAN AVE,-90.25907818,38.5507073
10442,265321,3,34,S TUCKER BLVD,-90.20278263,38.61626108
10443,67701,4,36,N 15TH ST,-90.20162102,38.63069892
10444,51112,3,31,RUTGER ST,-90.22046136,38.61976176
10445,229999,2,29,S 39TH ST / HICKORY ST,-90.24278612,38.62509613
10446,121000,2,8,HAMPTON AVE,-90.29551756,38.59252082
10447,266999,2,8,HAMPTON AVE,-90.29551756,38.59252082
10448,265321,3,30,GRAVOIS AVE / UTAH ST,-90.23791779,38.59699996
10449,65701,4,67,N GRAND BLVD / KOSSUTH AVE,-90.21418293,38.66477682
10450,63701,1,1,LOUGHBOROUGH AVE,-90.26110028,38.55665342
10451,71030,6,75,LOOKAWAY DR,-90.18465344,38.76416761
10452,182400,5,55,MARCUS AVE,-90.25306721,38.66129295
10453,51122,6,74,ANNETTA ST,-90.23702915,38.72070654
10454,229999,4,61,CASS AVE,-90.19541328,38.64112564
10455,43013,5,38,LINDELL BLVD,-90.24577691,38.63994985
10456,31111,2,28,S VANDEVENTER AVE,-90.25486993,38.62270291
10457,69702,4,61,N JEFFERSON AVE,-90.21177061,38.63932457
10458,64701,2,8,HAMPTON AVE,-90.29551756,38.59252082
10459,265321,4,59,N GRAND BLVD,-90.22184907,38.65348492
10460,182130,5,52,NORTHLAND AVE,-90.25769723,38.66882916
10461,265321,6,55,N KINGSHIGHWAY BLVD / NATURAL,-90.25185885,38.67634343
10462,65701,5,38,DELMAR BLVD,-90.26223344,38.65121798
10463,266510,4,60,N MARKET ST,-90.21069472,38.64908089
10464,63701,2,7,HAMPTON VILLAGE PLZ,-90.29231611,38.59204563
10465,266999,2,7,HAMPTON VILLAGE PLZ,-90.29231611,38.59204563
10466,250000,4,35,WASHINGTON AVE,-90.19448511,38.63098255
10467,182999,2,14,S KINGSHIGHWAY BLVD,-90.2708718,38.60058941
10468,266999,2,14,S KINGSHIGHWAY BLVD,-90.2708718,38.60058941
10469,142320,3,20,RUSSELL BLVD,-90.19952083,38.60489284
10470,91113,3,31,S GRAND BLVD / VISTA AVE,-90.23792794,38.62230098
10471,63701,2,8,HAMPTON AVE,-90.29551756,38.59252082
10472,266999,2,8,HAMPTON AVE,-90.29551756,38.59252082
10473,65701,5,55,N KINGSHIGHWAY BLVD,-90.26015354,38.66421287
10474,51312,4,65,N 11TH ST,-90.20041621,38.66573365
10475,65701,6,74,HALL ST,-90.22542733,38.70368836
10476,51322,3,33,S 14TH ST,-90.20516806,38.61689318
10477,241100,6,70,UNION BLVD,-90.2582151,38.67928662
10478,266510,3,20,S 7TH ST,-90.20274611,38.60696053
10479,67601,5,38,S TAYLOR AVE,-90.25898302,38.63475506
10480,65601,2,41,MANCHESTER AVE,-90.28058782,38.6233004
10481,142320,5,52,ST LOUIS AVE,-90.25586368,38.67201883
10482,265321,1,17,S BROADWAY / OSCEOLA ST,-90.23339309,38.57611757
10483,51312,6,72,PLOVER AVE,-90.24966321,38.6993768
10484,91113,3,30,TEXAS AVE,-90.2264748,38.59573811
10485,266510,2,87,SHAW BLVD,-90.25711676,38.61678738
10486,31421,3,30,OHIO AVE,-90.22689382,38.59605761
10487,265321,5,58,PAGE BLVD / WHITTIER ST,-90.24026671,38.65162709
10488,265321,3,23,MCNAIR AVE / RUSSELL BLVD,-90.21700384,38.61016193
10489,183130,5,52,PAULIAN PL,-90.26534096,38.66545081
10490,69702,2,9,HAMPTON AVE,-90.29199924,38.60388555
10491,52312,5,57,COTTAGE AVE,-90.23854923,38.65988571
10492,51211,1,17,MINNESOTA AVE,-90.23873692,38.57595114
10493,265321,5,38,FOREST PARK AVE,-90.25728223,38.63840911
10494,266510,3,16,S GRAND BLVD,-90.24451469,38.58530037
10495,63701,4,35,WASHINGTON AVE,-90.19282055,38.63139008
10496,41011,5,53,AUBERT AVE / FOUNTAIN AVE,-90.26131703,38.65555191
10497,71013,2,27,S 39TH ST,-90.2451761,38.61473274
10498,71013,2,27,S 39TH ST,-90.2451761,38.61473274
10499,182999,1,17,BROADWAY / OHIO ST,-90.23182202,38.57464271
10500,32112,6,73,PARK LN,-90.24839139,38.71263669
10501,31111,3,22,S JEFFERSON AVE / WYOMING ST,-90.22438671,38.59717757
10502,51322,2,15,GRAVOIS AVE,-90.25524159,38.59006554
10503,31111,6,70,UNION BLVD,-90.25370194,38.68374203
10504,266999,1,1,IDAHO AVE,-90.26069855,38.55430673
10505,63701,3,20,RUSSELL BLVD,-90.2032786,38.60614359
10506,52322,1,16,MERAMEC ST,-90.2485006,38.58336213
10507,71040,5,48,ENRIGHT AVE,-90.28186511,38.6549385
10508,91113,3,25,S GRAND BLVD,-90.24346327,38.59310478
10509,229999,4,35,WASHINGTON AVE,-90.19202164,38.63041867
10510,31421,3,19,CHEROKEE ST,-90.22820799,38.59337789
10511,71013,6,73,NORTH POINTE BLVD,-90.24666668,38.71056807
10512,64701,1,1,WILMINGTON AVE,-90.25045096,38.56252841
10513,241100,1,16,VIRGINIA AVE,-90.24088136,38.58019043
10514,69702,1,4,WANDA AVE,-90.27731224,38.57006668
10515,142320,1,2,MINNESOTA AVE,-90.26505207,38.54372877
10516,265321,1,5,MERAMEC ST,-90.26088509,38.58982458
10517,71013,3,30,VIRGINIA AVE,-90.23724775,38.5974735
10518,67601,2,39,MANCHESTER AVE,-90.25128448,38.62800321
10519,265321,2,15,S GRAND BLVD,-90.24261217,38.60256266
10520,64601,4,35,WASHINGTON AVE,-90.19556533,38.63183111
10521,69702,3,26,ALLEN AVE,-90.22892396,38.61325735
10522,41011,2,10,SOUTHWEST AVE,-90.3037048,38.61268451
10523,265321,1,1,TENNESSEE AVE,-90.25057186,38.57075252
10524,91114,3,21,MENARD ST,-90.20841211,38.60455287
10525,91113,3,21,MENARD ST,-90.20841211,38.60455287
10526,91113,3,21,MENARD ST,-90.20841211,38.60455287
10527,91123,3,21,MENARD ST,-90.20841211,38.60455287
10528,91303,4,35,SPRUCE ST,-90.19444157,38.62326092
10529,91113,4,35,SPRUCE ST,-90.19444157,38.62326092
10530,91303,4,35,SPRUCE ST,-90.19444157,38.62326092
10531,91303,4,35,SPRUCE ST,-90.19444157,38.62326092
10532,91113,4,62,N 8TH ST,-90.18965984,38.63632714
10533,91303,4,35,SPRUCE ST,-90.19444157,38.62326092
10534,65701,4,63,N MARKET ST,-90.19719891,38.64802251
10535,92000,1,16,S GRAND BLVD,-90.24578969,38.57820928
10536,265321,5,50,GOODFELLOW BLVD,-90.27325613,38.68104666
10537,91114,1,16,PULASKI ST,-90.24259179,38.5722057
10538,64601,1,5,STEFFENS AVE,-90.25999696,38.58114833
10539,265321,2,44,MCCAUSLAND AVE / WISE AVE,-90.30658803,38.62919783
10540,91123,4,77,N GRAND BLVD,-90.23085043,38.64064962
10541,91123,4,77,N GRAND BLVD,-90.23085043,38.64064962
10542,265321,6,69,N KINGSHIGHWAY BLVD,-90.25048834,38.67750478
10543,142320,3,19,CALIFORNIA AVE,-90.22980395,38.59324978
10544,265321,1,6,ROSA AVE,-90.28471803,38.58047972
10545,265321,4,66,E GRAND AVE / I 70 EASTBOUND,-90.20447494,38.67293274
10546,91113,4,63,N 14TH ST,-90.19619626,38.64781397
10547,91114,1,16,KINGSLAND CT,-90.25296098,38.58378352
10548,91113,2,14,S KINGSHIGHWAY BLVD,-90.27234604,38.59349129
10549,91113,2,14,S KINGSHIGHWAY BLVD,-90.27234604,38.59349129
10550,91114,5,78,RIDGE AVE,-90.28375659,38.67084905
10551,41011,6,75,RIVERVIEW DR,-90.1972628,38.74689929
10552,266510,4,36,LOCUST ST,-90.20054384,38.6317149
10553,64701,6,74,N BROADWAY,-90.22806801,38.7231436
10554,65701,2,12,BISCHOFF AVE / EDWARDS ST,-90.27512382,38.61478589
10555,229999,4,35,WASHINGTON AVE,-90.19560856,38.63121065
10556,182400,3,19,ARKANSAS AVE,-90.24238453,38.59253126
10557,265321,1,17,IOWA AVE,-90.23149397,38.57960745
10558,31111,4,77,N GRAND BLVD,-90.22725172,38.64597385
10559,265321,3,31,BLAINE AVE / S GRAND BLVD,-90.23871704,38.61907903
10560,142320,3,25,VICTOR ST,-90.23149837,38.60754627
10561,36111,4,67,N GRAND BLVD,-90.212759,38.66615178
10562,265321,3,21,GRAVOIS AVE / I 55 SOUTHBOUND,-90.21201694,38.60873012
10563,41021,6,56,LEXINGTON AVE,-90.22491842,38.66262781
10564,41021,6,56,LEXINGTON AVE,-90.22491842,38.66262781
10565,182260,1,2,STEINS ST,-90.25876404,38.54802357
10566,65701,3,16,KEOKUK ST / VIRGINIA AVE,-90.23954484,38.58615439
10567,69602,4,59,GREER AVE,-90.21726847,38.65631595
10568,142320,4,36,N 17TH ST,-90.20431879,38.6312577
10569,182999,2,40,LAWN PL,-90.26612543,38.62873677
10570,266510,3,30,GRAVOIS AVE,-90.22503866,38.6037611
10571,265321,4,77,BELL AVE / N GRAND BLVD,-90.22936201,38.64234591
10572,67601,1,1,LOUGHBOROUGH AVE,-90.26163723,38.55745413
10573,91123,3,16,S BROADWAY,-90.22911003,38.5816356
10574,51312,1,16,KEOKUK ST,-90.25016209,38.58716607
10575,72113,3,18,S BROADWAY,-90.22641703,38.5858828
10576,182999,2,15,GRACE AVE,-90.24449562,38.59443333
10577,266999,4,35,ST CHARLES ST,-90.19401769,38.63075342
10578,41013,4,65,AGNES AVE,-90.20048963,38.65786133
10579,241100,4,35,N 11TH ST,-90.1943741,38.63297031
10580,266999,4,35,WASHINGTON AVE,-90.18607691,38.6296807
10581,151130,1,17,S BROADWAY / CHARITON ST,-90.23144297,38.5778027
10582,103000,1,17,MICHIGAN AVE,-90.23998513,38.57242236
10583,65701,3,25,MICHIGAN AVE,-90.23434194,38.60284348
10584,69702,2,15,MORGANFORD RD,-90.2627326,38.59199214
10585,142320,4,59,STODDARD ST,-90.21639088,38.64015415
10586,65701,2,15,JUNIATA ST,-90.25695469,38.60185467
10587,67701,1,5,MERAMEC ST,-90.26123236,38.58955069
10588,63701,5,38,LINDELL BLVD,-90.24828602,38.64049073
10589,229999,2,11,HAMPTON AVE,-90.28792177,38.61506241
10590,91123,5,50,BURD AVE,-90.27065552,38.67399012
10591,265321,3,22,S JEFFERSON AVE,-90.22319049,38.60207074
10592,67701,5,38,DELMAR BLVD,-90.26223344,38.65121798
10593,64601,4,36,MARKET ST,-90.21240637,38.63127511
10594,142320,5,78,CLARA AVE,-90.27568386,38.67002655
10595,142320,3,22,PESTALOZZI ST,-90.22244791,38.6008086
10596,71013,6,74,WALL ST,-90.23266294,38.71937862
10597,51122,5,50,DR MARTIN LUTHER KING DR,-90.2745253,38.66977445
10598,265321,3,25,S COMPTON AVE,-90.23460073,38.60469208
10599,142320,3,19,TENNESSEE AVE,-90.24119842,38.59185039
10600,91113,3,24,SIDNEY ST,-90.22911635,38.60686253
10601,229999,1,4,GRAVOIS AVE,-90.29701777,38.56247069
10602,43013,4,62,N 9TH ST,-90.1899172,38.63907922
10603,250000,4,35,CARR ST,-90.18525001,38.63401703
10604,266999,4,61,N TUCKER BLVD,-90.19524492,38.63689649
10605,115200,4,59,N JEFFERSON AVE,-90.21288196,38.63806968
10606,63701,5,48,UNION BLVD,-90.27263268,38.66041549
10607,250000,4,35,ST CHARLES ST,-90.19505962,38.63097032
10608,65701,6,69,SHREVE AVE,-90.24306203,38.67703288
10609,71040,2,11,IVANHOE AVE,-90.30250447,38.61047751
10610,69602,4,62,N 8TH ST,-90.18851419,38.63951484
10611,64711,3,32,RUTGER ST,-90.21396109,38.61883441
10612,91113,4,61,N TUCKER BLVD,-90.19524492,38.63689649
10613,44013,4,61,N TUCKER BLVD,-90.19524492,38.63689649
10614,265321,6,64,HALL ST,-90.20276117,38.68298386
10615,63701,5,50,UNION BLVD,-90.25943246,38.67853675
10616,263199,3,16,S COMPTON AVE,-90.23821195,38.58652761
10617,265321,3,18,S BROADWAY,-90.21459874,38.59164027
10618,65601,4,35,N 10TH ST,-90.19380464,38.63121418
10619,229999,3,24,GRAVOIS AVE,-90.22343227,38.60508635
10620,142320,2,14,FYLER AVE,-90.28529217,38.60101217
10621,51221,4,67,PECK ST,-90.21284586,38.66395802
10622,265321,1,4,MORGANFORD RD,-90.28141995,38.56176105
10623,91123,4,77,ENRIGHT AVE,-90.23521284,38.64360594
10624,43013,4,77,ENRIGHT AVE,-90.23521284,38.64360594
10625,265321,3,16,KEOKUK ST,-90.24212155,38.58594042
10626,41011,3,19,S GRAND BLVD,-90.24398007,38.59034075
10627,63701,2,9,WATSON RD,-90.30014466,38.60012133
10628,142320,2,15,WYOMING ST,-90.26326602,38.60066763
10629,65701,3,30,GRAVOIS AVE,-90.2412605,38.59424773
10630,64701,5,38,WESTMINSTER PL,-90.24244199,38.6411535
10631,51322,3,16,GASCONADE ST,-90.24368616,38.58247299
10632,65701,1,5,GRAVOIS AVE,-90.26261629,38.58449548
10633,31111,1,17,NEBRASKA AVE,-90.23695275,38.57024409
10634,183130,6,69,SAN FRANCISCO AVE,-90.23590525,38.67072883
10635,151110,4,66,BLAIR AVE / E GRAND BLVD,-90.20661592,38.67152948
10636,31111,4,60,RAUSCHENBACH AVE,-90.20513016,38.65093147
10637,64711,2,41,OAKLAND AVE,-90.28316153,38.62971418
10638,66601,4,35,CHESTNUT ST,-90.18771675,38.6261758
10639,265321,5,78,DR MARTIN LUTHER KING DR / GOO,-90.27942191,38.6720519
10640,41021,5,57,SAINT LOUIS AVE,-90.23351477,38.66117041
10641,41014,5,57,SAINT LOUIS AVE,-90.23351477,38.66117041
10642,41014,5,57,SAINT LOUIS AVE,-90.23351477,38.66117041
10643,41024,5,57,SAINT LOUIS AVE,-90.23351477,38.66117041
10644,41024,5,57,SAINT LOUIS AVE,-90.23351477,38.66117041
10645,72113,2,29,BLAINE AVE,-90.24055703,38.61888816
10646,71040,5,46,DEGIVERVILLE AVE,-90.28847153,38.6496373
10647,142320,6,56,ASHLAND AVE,-90.24160111,38.66890454
10648,64711,5,38,MARYLAND AVE,-90.25193272,38.64234377
10649,71030,1,5,CHIPPEWA ST,-90.27268035,38.59099588
10650,142320,3,19,IOWA AVE,-90.22857083,38.59402678
10651,31112,1,7,S KINGSHIGHWAY BLVD,-90.2738532,38.59130845
10652,91114,6,71,GERALDINE AVE,-90.24787126,38.68939438
10653,266510,4,36,N 15TH ST,-90.20158377,38.6308169
10654,31111,2,15,BENT AVE / WYOMING ST,-90.25832103,38.60053396
10655,71030,6,70,DARDENNE DR,-90.27365583,38.69116881
10656,51312,1,16,LIERMANN AVE,-90.24667142,38.58472292
10657,265321,1,5,S KINGSHIGHWAY BLVD,-90.27481822,38.58826231
10658,182999,4,63,ST LOUIS AVE,-90.19657729,38.65136816
10659,64701,4,35,N TUCKER BLVD / WASHINGTON AVE,-90.19669286,38.6319274
10660,64601,5,38,LINDELL BLVD,-90.26101609,38.64262629
10661,52330,1,17,MOUNT PLEASANT ST,-90.2365109,38.57285366
10662,64701,5,38,MCPHERSON AVE / N NEWSTEAD AVE,-90.25314376,38.64500987
10663,67701,1,16,VERMONT AVE,-90.24522358,38.56912803
10664,83000,6,56,LEXINGTON AVE,-90.23310032,38.6672489
10665,211000,5,38,LACLEDE AVE,-90.24287396,38.63676373
10666,265321,3,21,MENARD ST,-90.20814819,38.60664187
10667,41013,2,39,MANCHESTER AVE,-90.25110908,38.62801107
10668,266999,2,39,MANCHESTER AVE,-90.25110908,38.62801107
10669,142320,6,69,STEINLAGE DR,-90.23305976,38.68137646
10670,65701,3,26,GEYER AVE,-90.22902043,38.61366398
10671,41011,6,71,HARNEY AVE / N KINGSHIGHWAY BL,-90.23891011,38.69002275
10672,71013,1,1,VERMONT AVE,-90.25438775,38.55734084
10673,266510,4,36,S 14TH ST,-90.20137717,38.62745537
10674,65701,6,74,CANAAN AVE,-90.23093961,38.72010782
10675,64701,6,71,CLAXTON AVE,-90.25003649,38.68978071
10676,266510,4,36,N 17TH ST,-90.20431027,38.63128514
10677,71030,5,51,CLARENDON AVE,-90.2701947,38.65465804
10678,265321,4,60,N 13TH ST,-90.19394212,38.64144582
10679,51130,1,1,BOWEN ST,-90.25101516,38.56067994
10680,65701,4,35,N BROADWAY / LUCAS AVE,-90.18776486,38.63090166
10681,65701,2,15,GRAVOIS AVE,-90.25216194,38.5914183
10682,63701,5,50,UNION BLVD,-90.25943246,38.67853675
10683,266999,2,14,HEREFORD ST,-90.27667397,38.59184932
10684,67701,2,27,S GRAND BLVD,-90.24046171,38.61319015
10685,266999,2,14,HEREFORD ST,-90.27667397,38.59184932
10686,151110,2,14,HEREFORD ST,-90.27667397,38.59184932
10687,266999,2,15,HUMPHREY ST,-90.26359126,38.59986922
10688,265321,6,72,WOODLAND AVE,-90.25855428,38.69698186
10689,41013,4,36,N 17TH ST / PINE ST,-90.20455273,38.63055259
10690,64701,5,53,PAGE BLVD,-90.25740197,38.65938263
10691,182400,3,25,HARTFORD ST,-90.23566238,38.6012758
10692,130000,3,19,TENNESSEE AVE,-90.24031247,38.59342185
10693,64601,4,64,N BROADWAY / MCKINLEY BRG,-90.19579586,38.66317352
10694,91113,5,78,UNION BLVD,-90.27004735,38.663722
10695,182130,5,55,DR MARTIN LUTHER KING DR,-90.25498048,38.6612805
10696,229999,4,36,LOCUST ST,-90.20054384,38.6317149
10697,63701,2,15,GRAVOIS AVE,-90.24469476,38.5923441
10698,250000,4,35,N 3RD ST,-90.18537722,38.63030214
10699,182400,3,25,HARTFORD ST,-90.23566238,38.6012758
10700,51112,5,56,COTTAGE AVE,-90.22956447,38.65527138
10701,265321,3,21,LAFAYETTE AVE,-90.20323602,38.61061935
10702,51112,3,16,KEOKUK ST,-90.23790079,38.58541206
10703,91114,6,69,RICHARD PL,-90.23509039,38.68112845
10704,142310,4,35,S TUCKER BLVD,-90.19849514,38.62563292
10705,265321,4,59,SAINT LOUIS AVE,-90.22116779,38.65506769
10706,64701,4,59,PALM PL,-90.21542572,38.6592496
10707,182400,4,36,S JEFFERSON AVE,-90.21638356,38.62619663
10708,66701,5,38,N EUCLID AVE,-90.26186859,38.64422889
10709,265321,4,35,N BROADWAY / COLE ST,-90.18694462,38.63356575
10710,51312,1,2,MICHIGAN AVE,-90.26192039,38.54794244
10711,67701,1,6,GRAVOIS AVE,-90.29380747,38.5655551
10712,32111,3,31,RUTGER ST,-90.22052788,38.62029738
10713,91113,6,74,RIVERVIEW BLVD,-90.24031255,38.71938762
10714,265321,5,38,IKEA WAY,-90.24267911,38.63486038
10715,265321,2,44,WISE AVE,-90.30378395,38.62936615
10716,263299,6,73,GOODFELLOW BLVD,-90.24156389,38.72267996
10717,266510,5,38,CHILDRENS PL,-90.26560806,38.63733321
10718,250000,2,39,S KINGSHIGHWAY BLVD,-90.26431699,38.63035598
10719,32421,1,5,ELLENWOOD AVE,-90.26381984,38.58510752
10720,250000,2,12,HAMPTON AVE,-90.28676572,38.6194483
